tier1_id,name,country,donor,donor_id,lat,lon,proposed_by,reviewed_by,reviewed_on,note
NFCFDB:albania:rwsf radioactive waste storage,RWSF - Radioactive Waste Storage Facility,Albania,,,,,,,,no donor
NFCFDB:argentina:los colorados2,Los Colorados2,Argentina,,,,,,,,no donor
NFCFDB:argentina:arroyito hw production,Arroyito HW Production Facility,Argentina,,,,,,,,no donor
NFCFDB:argentina:atucha hw production,Atucha HW Production Facility,Argentina,,,,,,,,no donor
NFCFDB:argentina:cordoba conversion,Cordoba Conversion Facility,Argentina,,,,,,,,no donor
NFCFDB:argentina:ezeiza fuel manufacture,Ezeiza - Nuclear Fuel Manufacture Plant,Argentina,,,,,,,,no donor
NFCFDB:argentina:ezeiza special alloy fabrication,Ezeiza - Special Alloy Fabrication,Argentina,,,,,,,,no donor
NFCFDB:argentina:ezeiza sf reprocessing,Ezeiza - SF Reprocessing Facility,Argentina,,,,,,,,no donor
NFCFDB:argentina:la estela,La Estela,Argentina,,,,,,,,no donor
NFCFDB:argentina:los gigantes,Los Gigantes,Argentina,,,,,,,,no donor
NFCFDB:argentina:malargue,Malargue,Argentina,,,,,,,,no donor
NFCFDB:argentina:pilcaniyeu enrichment,Pilcaniyeu Enrichment Facility,Argentina,,,,,,,,no donor
NFCFDB:argentina:ezeiza special alloy fabrication,Ezeiza - Special Alloy Fabrication,Argentina,,,,,,,,no donor
NFCFDB:argentina:san rafael,San Rafael,Argentina,,,,,,,,no donor
NFCFDB:argentina:pilcaniyeu conversion,Pilcaniyeu Conversion Facility,Argentina,,,,,,,,no donor
NFCFDB:argentina:don otto,Don Otto,Argentina,,,,,,,,no donor
NFCFDB:argentina:los adobes,Los Adobes,Argentina,,,,,,,,no donor
NFCFDB:argentina:atucha sf storage,Atucha SF Storage Facility,Argentina,,,,,,,,no donor
NFCFDB:argentina:embalse sf storage,Embalse SF Storage Facility,Argentina,,,,,,,,no donor
NFCFDB:argentina:ctp low level radioactive waste deposit,CTP Low-level Radioactive Waste Deposit.,Argentina,,,,,,,,no donor
NFCFDB:argentina:reactors irradiated fuel storage faciri,Research Reactors Irradiated Fuel Storage Facility (FACIRI),Argentina,,,,,,,,no donor
NFCFDB:armenia:dry storage spent fuel assemblies,Dry Storage of Spent Nuclear Fuel Assemblies,Armenia,,,,,,,,no donor
NFCFDB:armenia:dry storage spent fuel assemblies metzamor site,Dry storage of Spent Nuclear Fuel Assemblies-Metzamor NPP Site,Armenia,,,,,,,,no donor
NFCFDB:armenia:solid llw storage,Solid LLW storage facility,Armenia,,,,,,,,no donor
NFCFDB:armenia:solid illw storage,Solid ILLW storage facility,Armenia,,,,,,,,no donor
NFCFDB:armenia:def containers temporary storage site,DEF containers temporary storage site,Armenia,,,,,,,,no donor
NFCFDB:armenia:solid hllw storage,Solid HLLW storage facility,Armenia,,,,,,,,no donor
NFCFDB:armenia:liquid rw storage facilities ect and hlst 1,Liquid RW storage facilities (ECT and HLST-1),Armenia,,,,,,,,no donor
NFCFDB:armenia:liquid rw storage hlst 2,Liquid RW storage facility (HLST-2),Armenia,,,,,,,,no donor
NFCFDB:australia:ben lomond,Ben Lomond,Australia,,,,,,,,no donor
NFCFDB:australia:beverley,Beverley,Australia,,,,,,,,no donor
NFCFDB:australia:honeymoon,Honeymoon,Australia,,,,,,,,no donor
NFCFDB:australia:kintyre,Kintyre,Australia,,,,,,,,no donor
NFCFDB:australia:koongarra,Koongarra,Australia,,,,,,,,no donor
NFCFDB:australia:lake way,Lake Way,Australia,,,,,,,,no donor
NFCFDB:australia:nabarlek,Nabarlek,Australia,,,,,,,,no donor
NFCFDB:australia:olympic dam,Olympic Dam,Australia,,,,,,,,no donor
NFCFDB:australia:ranger,Ranger,Australia,,,,,,,,no donor
NFCFDB:australia:rum jungle,Rum Jungle,Australia,,,,,,,,no donor
NFCFDB:australia:silex,Silex,Australia,,,,,,,,no donor
NFCFDB:australia:four mile,Four Mile,Australia,,,,,,,,no donor
NFCFDB:australia:oban,Oban,Australia,,,,,,,,no donor
NFCFDB:australia:crocker well,Crocker Well,Australia,,,,,,,,no donor
NFCFDB:australia:lake maitland,Lake Maitland,Australia,,,,,,,,no donor
NFCFDB:australia:wiluna yeeline,Wiluna/Yeeline,Australia,,,,,,,,no donor
NFCFDB:australia:mulga rock,Mulga Rock,Australia,,,,,,,,no donor
NFCFDB:australia:ubaryon,Ubaryon,Australia,,,,,,,,no donor
NFCFDB:austria:seibersdorf nes,Seibersdorf NES,Austria,,,,,,,,no donor
NFCFDB:belarus:specialized enterprise for radioactive waste management ue ekores,Specialized Enterprise for Radioactive Waste Management UE “Ekores”,Belarus,,,,,,,,no donor
NFCFDB:belgium:belgonucleaire po,Belgonucleaire PO Plant,Belgium,,,,,,,,no donor
NFCFDB:belgium:fbfc international lwr fuel fabrication,FBFC International - LWR Fuel Fabrication Plant,Belgium,,,,,,,,no donor
NFCFDB:belgium:b102 belgoprocess site,B102 (Belgoprocess Site),Belgium,,,,,,,,no donor
NFCFDB:belgium:prayon,Prayon,Belgium,,,,,,,,no donor
NFCFDB:belgium:eurochemic belgoprocess site,Eurochemic (Belgoprocess Site),Belgium,,,,,,,,no donor
NFCFDB:belgium:doel site,Doel NPP Site,Belgium,,,,,,,,no donor
NFCFDB:belgium:tihange site,Tihange NPP Site,Belgium,,,,,,,,no donor
NFCFDB:belgium:fbfc international mox,FBFC International - MOX,Belgium,,,,,,,,no donor
NFCFDB:belgium:belgian 3,Belgian Reactor 3,Belgium,,,,,,,,no donor
NFCFDB:belgium:spent fuel storage doel,Spent Fuel Storage Facility Doel,Belgium,,,,,,,,no donor
NFCFDB:belgium:spent fuel storage tihange,Spent Fuel Storage Facility Tihange,Belgium,,,,,,,,no donor
NFCFDB:belgium:b129 belgoprocess site,B129 (Belgoprocess Site),Belgium,,,,,,,,no donor
NFCFDB:bosnia and herzegovina:rakovica central temporary storage,Rakovica Central temporary storage facility,Bosnia and Herzegovina,,,,,,,,no donor
NFCFDB:brazil:inb santa quiteria mining and ore,INB-Santa Quiteria Mining and Ore Plant,Brazil,,,,,,,,no donor
NFCFDB:brazil:ura caetite uranium mining and milling,URA-Caetite Uranium Mining and Milling facility,Brazil,,,,,,,,no donor
NFCFDB:brazil:udc caldas decommissioning unit,UDC-Caldas Decommissioning Unit,Brazil,,,,,,,,no donor
NFCFDB:brazil:fcn components and assembly,FCN components and Assembly,Brazil,,,,,,,,no donor
NFCFDB:brazil:fcn pilot,FCN Pilot Plant,Brazil,,,,,,,,no donor
NFCFDB:brazil:ipen conversion unit,IPEN - Conversion Unit,Brazil,,,,,,,,no donor
NFCFDB:brazil:ipen reprocessing,IPEN - Reprocessing,Brazil,,,,,,,,no donor
NFCFDB:brazil:ipen zirconium metal,IPEN - Zirconium Metal,Brazil,,,,,,,,no donor
NFCFDB:brazil:ipen u reduction unit,IPEN - U Reduction Unit,Brazil,,,,,,,,no donor
NFCFDB:brazil:ipen zirconium oxide,IPEN - Zirconium Oxide,Brazil,,,,,,,,no donor
NFCFDB:brazil:uranium enrichment industrial demonstration pilot,Uranium  Enrichment Industrial Demonstration Pilot Plant,Brazil,,,,,,,,no donor
NFCFDB:brazil:fcn enrichment,FCN Enrichment Plant,Brazil,,,,,,,,no donor
NFCFDB:brazil:aerospace technical center,Aerospace Technical Center,Brazil,,,,,,,,no donor
NFCFDB:brazil:pilot uranium enrichment,Pilot Uranium Enrichment Plant,Brazil,,,,,,,,no donor
NFCFDB:brazil:fcn reconversion and pellets,FCN Reconversion and Pellets,Brazil,,,,,,,,no donor
NFCFDB:brazil:isotopic enrichment laboratory,Isotopic  Enrichment Laboratory,Brazil,,,,,,,,no donor
NFCFDB:brazil:conversion,Conversion Facility,Brazil,,,,,,,,no donor
NFCFDB:brazil:materials laboratory,Nuclear materials Laboratory,Brazil,,,,,,,,no donor
NFCFDB:brazil:instrumentation and fuel development laboratory,Instrumentation and Nuclear  Fuel Development laboratory,Brazil,,,,,,,,no donor
NFCFDB:brazil:ipen fuel center,IPEN-Fuel Center,Brazil,,,,,,,,no donor
NFCFDB:brazil:irradiated fuel dry complementary storage unit,Irradiated fuel dry complementary Storage unit,Brazil,,,,,,,,no donor
NFCFDB:brazil:materials laboratory,Nuclear materials Laboratory,Brazil,,,,,,,,no donor
NFCFDB:brazil:fuel laboratory,Nuclear Fuel Laboratory,Brazil,,,,,,,,no donor
NFCFDB:brazil:isotopic separation element development laboratory,Isotopic Separation Element Development Laboratory,Brazil,,,,,,,,no donor
NFCFDB:brazil:old steam generators storage angra 1,OLD STEAM GENERATORS STORAGE FACILITY (ANGRA-1),Brazil,,,,,,,,no donor
NFCFDB:brazil:internal storage kpe located in uka building angra 2,internal storage facility (KPE located in UKA Building ANGRA-2),Brazil,,,,,,,,no donor
NFCFDB:bulgaria:bukhovo,Bukhovo,Bulgaria,,,,,,,,no donor
NFCFDB:bulgaria:kozloduy site wet storage,Kozloduy NPP Site - Wet Storage,Bulgaria,,,,,,,,no donor
NFCFDB:bulgaria:eleshnitza,Eleshnitza,Bulgaria,,,,,,,,no donor
NFCFDB:bulgaria:plovdiv rosen,Plovdiv (Rosen),Bulgaria,,,,,,,,no donor
NFCFDB:bulgaria:kozloduy site dry storage,Kozloduy NPP Site - Dry Storage,Bulgaria,,,,,,,,no donor
NFCFDB:burkina faso:arsn,ARSN,Burkina Faso,,,,,,,,no donor
NFCFDB:burkina faso:agricultural and environmental centre,agricultural and environmental research centre,Burkina Faso,,,,,,,,no donor
NFCFDB:burkina faso:taparko,TAPARKO,Burkina Faso,,,,,,,,no donor
NFCFDB:canada:bhwp a,BHWP - A,Canada,,,,,,,,no donor
NFCFDB:canada:bhwp b,BHWP - B,Canada,,,,,,,,no donor
NFCFDB:canada:bhwp d,BHWP - D,Canada,,,,,,,,no donor
NFCFDB:canada:calgary,Calgary,Canada,,,,,,,,no donor
NFCFDB:canada:cluff lake,Cluff Lake,Canada,,,,,,,,no donor
NFCFDB:canada:denison,Denison,Canada,,,,,,,,no donor
NFCFDB:canada:rabbit lake,Rabbit Lake,Canada,,,,,,,,no donor
NFCFDB:canada:cameco blind river uo3,Cameco - Blind River (UO3),Canada,,,,,,,,no donor
NFCFDB:canada:cameco port hope u,Cameco - Port Hope (U),Canada,,,,,,,,no donor
NFCFDB:canada:cameco port hope uf6,Cameco - Port Hope (UF6),Canada,,,,,,,,no donor
NFCFDB:canada:cameco port hope uo2,Cameco - Port Hope (UO2),Canada,,,,,,,,no donor
NFCFDB:canada:general electric canada inc arnprior,General Electric Canada Inc. - Arnprior,Canada,,,,,,,,no donor
NFCFDB:canada:key lake mcarthur river,Key Lake/McArthur River,Canada,,,,,,,,no donor
NFCFDB:canada:moncton,Moncton,Canada,,,,,,,,no donor
NFCFDB:canada:bwxt energy canada toronto,BWXT Nuclear Energy Canada - Toronto,Canada,,,,,,,,no donor
NFCFDB:canada:cameco fuel manufacturing inc cobourgh,Cameco Fuel Manufacturing Inc. - Cobourgh,Canada,,,,,,,,no donor
NFCFDB:canada:cameco fuel manufacturing inc port hope,Cameco Fuel Manufacturing Inc. - Port Hope,Canada,,,,,,,,no donor
NFCFDB:canada:panel,Panel,Canada,,,,,,,,no donor
NFCFDB:canada:bwxt energy canada peterborough,BWXT Nuclear Energy Canada - Peterborough,Canada,,,,,,,,no donor
NFCFDB:canada:port hawkesbury point tupper,"Port Hawkesbury, Point Tupper",Canada,,,,,,,,no donor
NFCFDB:canada:quirke,Quirke,Canada,,,,,,,,no donor
NFCFDB:canada:stanleigh,Stanleigh,Canada,,,,,,,,no donor
NFCFDB:canada:point lepreau site,Point Lepreau NPP Site,Canada,,,,,,,,no donor
NFCFDB:canada:beaverlodge,Beaverlodge,Canada,,,,,,,,no donor
NFCFDB:canada:agnew lake,Agnew Lake,Canada,,,,,,,,no donor
NFCFDB:canada:madawaska faraday,Madawaska (Faraday),Canada,,,,,,,,no donor
NFCFDB:canada:stanrock,Stanrock,Canada,,,,,,,,no donor
NFCFDB:canada:mcclean lake,McClean Lake,Canada,,,,,,,,no donor
NFCFDB:canada:gentilly 1 site,Gentilly 1 NPP Site,Canada,,,,,,,,no donor
NFCFDB:canada:douglas point site,Douglas Point NPP Site,Canada,,,,,,,,no donor
NFCFDB:canada:whiteshell laboratories,Whiteshell Laboratories,Canada,,,,,,,,no donor
NFCFDB:canada:npd spent fuel storage,NPD Spent Fuel Storage,Canada,,,,,,,,no donor
NFCFDB:canada:pickering waste management,Pickering Waste Management Facility,Canada,,,,,,,,no donor
NFCFDB:canada:bhwp c,BHWP - C,Canada,,,,,,,,no donor
NFCFDB:canada:chalk river laboratories nfff,"Chalk River Laboratories, NFFF",Canada,,,,,,,,no donor
NFCFDB:canada:port hope eldorado,Port Hope Eldorado,Canada,,,,,,,,no donor
NFCFDB:canada:gentilly 2 site,Gentilly 2 NPP Site,Canada,,,,,,,,no donor
NFCFDB:canada:western waste management,Western Waste Management Facility,Canada,,,,,,,,no donor
NFCFDB:canada:glace bay,Glace Bay,Canada,,,,,,,,no donor
NFCFDB:canada:recycle fuel fabr lab rffl,Recycle Fuel Fabr. Lab. (RFFL),Canada,,,,,,,,no donor
NFCFDB:canada:pu and thorium processing,Pu and Thorium Processing Facility,Canada,,,,,,,,no donor
NFCFDB:canada:darlington waste management,Darlington Waste Management Facility,Canada,,,,,,,,no donor
NFCFDB:canada:cigar lake mine,Cigar lake Mine,Canada,,,,,,,,no donor
NFCFDB:canada:waste management area a,Waste Management Area A,Canada,,,,,,,,no donor
NFCFDB:canada:waste management area b fuel package and storage fps,"Waste Management Area B / Fuel Package and Storage, FPS",Canada,,,,,,,,no donor
NFCFDB:canada:waste management area c,Waste Management Area C,Canada,,,,,,,,no donor
NFCFDB:canada:waste management area d,Waste Management Area D,Canada,,,,,,,,no donor
NFCFDB:canada:waste management area e,Waste Management Area E,Canada,,,,,,,,no donor
NFCFDB:canada:waste management area g,Waste Management Area G,Canada,,,,,,,,no donor
NFCFDB:canada:waste management area h,Waste Management Area H,Canada,,,,,,,,no donor
NFCFDB:canada:waste management area j,Waste Management Area J,Canada,,,,,,,,no donor
NFCFDB:canada:waste management area f,Waste Management Area F,Canada,,,,,,,,no donor
NFCFDB:chile:radioactive waste la reina storage room,Radioactive Waste Facility-La Reina (Storage Room),Chile,,,,,,,,no donor
NFCFDB:chile:radioactive waste la reina modular storage,Radioactive Waste Facility-La Reina (Modular Storage),Chile,,,,,,,,no donor
NFCFDB:chile:radioactive waste la reina storage pit,Radioactive Waste Facility-La Reina (Storage Pit),Chile,,,,,,,,no donor
NFCFDB:chile:rech 1,RECH-1,Chile,,,,,,,,no donor
NFCFDB:chile:radioactive waste lo aguirre treatment,Radioactive Waste Facility-Lo Aguirre (Treatment Plant),Chile,,,,,,,,no donor
NFCFDB:chile:conditioning storage,Conditioning Storage Facility,Chile,,,,,,,,no donor
NFCFDB:chile:radioactive waste lo aguirre treatment,Radioactive Waste Facility-Lo Aguirre (Treatment Plant),Chile,,,,,,,,no donor
NFCFDB:chile:radioactive waste lo aguirre temporary container,Radioactive Waste Facility-Lo Aguirre (Temporary Container),Chile,,,,,,,,no donor
NFCFDB:chile:radioactive waste lo aguirre operative storage dsrs,Radioactive Waste Facility-Lo Aguirre (Operative Storage) DSRS,Chile,,,,,,,,no donor
NFCFDB:chile:radioactive waste lo aguirre operative storage,Radioactive Waste Facility-Lo Aguirre (Operative Storage),Chile,,,,,,,,no donor
NFCFDB:chile:radioactive waste lo aguirre shipping container,Radioactive Waste Facility-Lo Aguirre (Shipping Container),Chile,,,,,,,,no donor
NFCFDB:chile:conditioning storage dsrs,Conditioning Storage Facility (DSRS),Chile,,,,,,,,no donor
NFCFDB:chile:radioactive waste lo aguirre liquid storage,Radioactive Waste Facility-Lo Aguirre (Liquid Storage),Chile,,,,,,,,no donor
NFCFDB:chile:radioactive waste lo aguirre seacl treatment liquid,Radioactive Waste Facility-Lo Aguirre (SEACL-Treatment Liquid Plant),Chile,,,,,,,,no donor
NFCFDB:china:hengyang,Hengyang,China,,,,,,,,no donor
NFCFDB:china:lanzhou fuel complex lnfc gansu,"Lanzhou Nuclear Fuel Complex(LNFC,Gansu)",China,,,,,,,,no donor
NFCFDB:china:jianzhong fuel sichuan,"Jianzhong Nuclear Fuel, Sichuan",China,,,,,,,,no donor
NFCFDB:china:fuzhou,Fuzhou,China,,,,,,,,no donor
NFCFDB:china:baimadong,Baimadong,China,,,,,,,,no donor
NFCFDB:china:yining,Yining,China,,,,,,,,no donor
NFCFDB:china:hanzhong uranium enrichment shaanxi,"Hanzhong Uranium Enrichment Plant,Shaanxi",China,,,,,,,,no donor
NFCFDB:china:centralized wet storage cwsf,Centralized Wet Storage Facility (CWSF),China,,,,,,,,no donor
NFCFDB:china:lanzhou reprocessing pilot rpp,Lanzhou Reprocessing Pilot Plant(RPP),China,,,,,,,,no donor
NFCFDB:china:chongyi,Chongyi,China,,,,,,,,no donor
NFCFDB:china:tengchong,Tengchong,China,,,,,,,,no donor
NFCFDB:china:lantian,Lantian,China,,,,,,,,no donor
NFCFDB:china:benxi,Benxi,China,,,,,,,,no donor
NFCFDB:china:lanzhou fuel complex lnfc gansu enrichment,"Lanzhou Nuclear Fuel Complex(LNFC), Gansu-Enrichment",China,,,,,,,,no donor
NFCFDB:china:candu fuel,Candu Fuel Plant,China,,,,,,,,no donor
NFCFDB:china:qinglong,Qinglong,China,,,,,,,,no donor
NFCFDB:china:shaoguan,Shaoguan,China,,,,,,,,no donor
NFCFDB:china:pwr fuel,PWR Fuel Plant,China,,,,,,,,no donor
NFCFDB:china:htr fuel,HTR Fuel Plant,China,,,,,,,,no donor
NFCFDB:china:hengyang uranium hunan,"Hengyang Uranium Plant, Hunan",China,,,,,,,,no donor
NFCFDB:china:demonstration reprocessing,Demonstration Reprocessing plant,China,,,,,,,,no donor
NFCFDB:czech republic:tuu straz pod ralskem processing and isl plan,TUU Straz pod Ralskem: Processing Plant and ISL Plan,Czech Republic,,,,,,,,no donor
NFCFDB:czech republic:mape mydlovary processing,MAPE Mydlovary Processing Plant,Czech Republic,,,,,,,,no donor
NFCFDB:czech republic:geam dolni rozinka,GEAM Dolni Rozinka,Czech Republic,,,,,,,,no donor
NFCFDB:czech republic:isfsf dukovany,ISFSF Dukovany,Czech Republic,,,,,,,,no donor
NFCFDB:czech republic:sfsf dukovany,SFSF Dukovany,Czech Republic,,,,,,,,no donor
NFCFDB:czech republic:sfsf temelin,SFSF Temelin,Czech Republic,,,,,,,,no donor
NFCFDB:denmark:danish decommissioning,Danish Decommissioning,Denmark,,,,,,,,no donor
NFCFDB:egypt:inchas fuel laboratory,Inchas Nuclear Fuel Laboratory,Egypt,,,,,,,,no donor
NFCFDB:egypt:fuel element fabrication,Fuel Element Fabrication Plant,Egypt,,,,,,,,no donor
NFCFDB:estonia:sillamae,Sillamae,Estonia,,,,,,,,no donor
NFCFDB:estonia:interim storage,Interim storage,Estonia,,,,,,,,no donor
NFCFDB:estonia:interim storage,Interim storage,Estonia,,,,,,,,no donor
NFCFDB:estonia:interim storage,Interim storage,Estonia,,,,,,,,no donor
NFCFDB:finland:olkiluoto site tvo kpa,"Olkiluoto NPP Site, TVO KPA",Finland,,,,,,,,no donor
NFCFDB:finland:loviisa site spent fuel storage 1,Loviisa NPP Site (Spent Fuel Storage 1),Finland,,,,,,,,no donor
NFCFDB:finland:loviisa site spent fuel storage 2,Loviisa NPP Site (Spent Fuel Storage 2),Finland,,,,,,,,no donor
NFCFDB:finland:solid waste storage llw silos maj,"Solid waste storage LLW(silos, MAJ)",Finland,,,,,,,,no donor
NFCFDB:finland:solid waste storage rca,Solid waste storage (RCA),Finland,,,,,,,,no donor
NFCFDB:finland:solid waste storage on site,Solid waste storage (on site),Finland,,,,,,,,no donor
NFCFDB:finland:liquid waste storage tw,Liquid waste storage (TW),Finland,,,,,,,,no donor
NFCFDB:finland:solid waste storage silos rca,"Solid waste storage (silos, RCA)",Finland,,,,,,,,no donor
NFCFDB:finland:maintenance waste hall 1,Maintenance waste hall 1,Finland,,,,,,,,no donor
NFCFDB:finland:solid waste storage kaj,Solid waste storage(KAJ),Finland,,,,,,,,no donor
NFCFDB:finland:solid waste storage maj,Solid waste storage(MAJ),Finland,,,,,,,,no donor
NFCFDB:finland:liquid waste storage ol1 and ol2,Liquid waste storage(OL1 and OL2),Finland,,,,,,,,no donor
NFCFDB:finland:solid waste storage ilw silos kaj,"Solid waste storage ILW(silos,KAJ)",Finland,,,,,,,,no donor
NFCFDB:finland:solid waste drum storage ol1 and 0l2,Solid waste drum storage(OL1 and 0L2),Finland,,,,,,,,no donor
NFCFDB:finland:liquid waste storage ol3 kpe kpk,"Liquid waste storage OL3 (KPE,KPK)",Finland,,,,,,,,no donor
NFCFDB:finland:solid waste storage ol3 kpa,Solid waste storage OL3 (KPA),Finland,,,,,,,,no donor
NFCFDB:finland:maintenance waste hall 2,Maintenance waste hall 2,Finland,,,,,,,,no donor
NFCFDB:finland:maintenance waste hall 3,Maintenance waste hall 3,Finland,,,,,,,,no donor
NFCFDB:finland:solidified waste hall 1,Solidified waste hall 1,Finland,,,,,,,,no donor
NFCFDB:finland:fir 1 site,FiR 1 site,Finland,,,,,,,,no donor
NFCFDB:finland:fir 1 dsrs,FiR 1 DSRS,Finland,,,,,,,,no donor
NFCFDB:finland:interim storage finland,Interim storage of Finland,Finland,,,,,,,,no donor
NFCFDB:finland:vllw,VLLW,Finland,,,,,,,,no donor
NFCFDB:finland:llw ilw,LLW/ILW,Finland,,,,,,,,no donor
NFCFDB:finland:deep geological repository,Deep geological repository,Finland,,,,,,,,no donor
NFCFDB:finland:olkiluoto 1 building,Olkiluoto 1 reactor building,Finland,,,,,,,,no donor
NFCFDB:finland:olkiluoto 2 building,Olkiluoto 2 reactor building,Finland,,,,,,,,no donor
NFCFDB:finland:isfs,ISFS,Finland,,,,,,,,no donor
NFCFDB:finland:waste storage building,Waste storage building,Finland,,,,,,,,no donor
NFCFDB:finland:final disposal,Final disposal,Finland,,,,,,,,no donor
NFCFDB:finland:ar spent fuel storage wet at olkiluoto plants,AR Spent Fuel Storage (Wet) at Olkiluoto Power Plants,Finland,,,,,,,,no donor
NFCFDB:finland:ar spent fuel storage wet at hanhikivi site,AR Spent Fuel Storage (Wet) at Hanhikivi NPP site,Finland,,,,,,,,no donor
NFCFDB:france:sicn gcr fuel fabrication,SICN GCR Fuel Fabrication,France,,,,,,,,no donor
NFCFDB:france:atelier pilote,Atelier Pilote,France,,,,,,,,no donor
NFCFDB:france:bessines,Bessines,France,,,,,,,,no donor
NFCFDB:france:atpu,ATPu,France,,,,,,,,no donor
NFCFDB:france:framatome jarrie,Framatome - Jarrie,France,,,,,,,,no donor
NFCFDB:france:comurhex pierrelatte uf6,Comurhex Pierrelatte (UF6),France,,,,,,,,no donor
NFCFDB:france:comurhex pierrelatte rep u,Comurhex Pierrelatte (Rep. U),France,,,,,,,,no donor
NFCFDB:france:areva nc w,Areva NC W Plant,France,,,,,,,,no donor
NFCFDB:france:framatome pierrelatte,Framatome - Pierrelatte,France,,,,,,,,no donor
NFCFDB:france:eurodif georges besse,Eurodif (Georges Besse),France,,,,,,,,no donor
NFCFDB:france:l ecarpiere,L'Ecarpiere,France,,,,,,,,no donor
NFCFDB:france:la hague nph,La Hague - NPH,France,,,,,,,,no donor
NFCFDB:france:le cellier,Le Cellier,France,,,,,,,,no donor
NFCFDB:france:le bernardan jouac,Le Bernardan (Jouac),France,,,,,,,,no donor
NFCFDB:france:comurhex malvesi uf4,Comurhex Malvesi (UF4),France,,,,,,,,no donor
NFCFDB:france:comurhex malvesi u,Comurhex Malvesi (U),France,,,,,,,,no donor
NFCFDB:france:melox,Melox,France,,,,,,,,no donor
NFCFDB:france:framatome paimboeuf,Framatome - Paimboeuf,France,,,,,,,,no donor
NFCFDB:france:framatome romans,Framatome- Romans,France,,,,,,,,no donor
NFCFDB:france:st martin du bosc lodeve,St. Martin Du Bosc (Lodeve),France,,,,,,,,no donor
NFCFDB:france:tu2 cogema,TU2 Cogema,France,,,,,,,,no donor
NFCFDB:france:tu2 cogema reprocessing line,TU2 Cogema Reprocessing Line,France,,,,,,,,no donor
NFCFDB:france:marcoule up1,Marcoule - UP1,France,,,,,,,,no donor
NFCFDB:france:la hague up2 800,La Hague - UP2-800,France,,,,,,,,no donor
NFCFDB:france:la hague up3,La Hague - UP3,France,,,,,,,,no donor
NFCFDB:france:sicn,SICN,France,,,,,,,,no donor
NFCFDB:france:pl4,PL4,France,,,,,,,,no donor
NFCFDB:france:bertholene les ballaures,Bertholene (Les Ballaures),France,,,,,,,,no donor
NFCFDB:france:orano tu5,ORANO TU5 Plant,France,,,,,,,,no donor
NFCFDB:france:la hague hao,La Hague - HAO,France,,,,,,,,no donor
NFCFDB:france:la hague c,La Hague - C,France,,,,,,,,no donor
NFCFDB:france:la hague d,La Hague - D,France,,,,,,,,no donor
NFCFDB:france:la hague e,La Hague - E,France,,,,,,,,no donor
NFCFDB:france:experimental reprocessing building 211,Experimental Reprocessing Facility (Building 211),France,,,,,,,,no donor
NFCFDB:france:la hague at1,La Hague - AT1,France,,,,,,,,no donor
NFCFDB:france:attila,ATTILA,France,,,,,,,,no donor
NFCFDB:france:ore treatment geugnon,Ore Treatment Plant Geugnon,France,,,,,,,,no donor
NFCFDB:france:ore treatment le bouchet,Ore Treatment Plant Le Bouchet,France,,,,,,,,no donor
NFCFDB:france:building 19,Building 19,France,,,,,,,,no donor
NFCFDB:france:building 18,Building 18,France,,,,,,,,no donor
NFCFDB:france:laboratory rm2,Laboratory RM2,France,,,,,,,,no donor
NFCFDB:france:framatome rugles,Framatome - Rugles,France,,,,,,,,no donor
NFCFDB:france:georges besse ii,Georges Besse II,France,,,,,,,,no donor
NFCFDB:france:la hague up2 400,La Hague - UP2-400,France,,,,,,,,no donor
NFCFDB:france:framatome ugine,Framatome - Ugine,France,,,,,,,,no donor
NFCFDB:france:framatome montreuil juigne,Framatome - Montreuil Juigné,France,,,,,,,,no donor
NFCFDB:france:comurhex ii malvesi uf4,Comurhex II - Malvesi (UF4),France,,,,,,,,no donor
NFCFDB:france:comurhex ii pierrelatte uf6,Comurhex II - Pierrelatte (UF6),France,,,,,,,,no donor
NFCFDB:france:atalante,ATALANTE,France,,,,,,,,no donor
NFCFDB:france:star,STAR,France,,,,,,,,no donor
NFCFDB:france:isai,ISAI,France,,,,,,,,no donor
NFCFDB:france:manche disposal,Manche disposal facility,France,,,,,,,,no donor
NFCFDB:france:aube disposal,Aube disposal facility,France,,,,,,,,no donor
NFCFDB:france:industrial for grouping storage and disposal,"Industrial facility for grouping, storage and disposal",France,,,,,,,,no donor
NFCFDB:gabon:mounana,Mounana,Gabon,,,,,,,,no donor
NFCFDB:georgia:jupiter center julich,"Jupiter Research Center ,Julich",Georgia,,,,,,,,no donor
NFCFDB:georgia:centralized storage,Centralized Storage Facility,Georgia,,,,,,,,no donor
NFCFDB:georgia:saakadze disposal,Saakadze disposal,Georgia,,,,,,,,no donor
NFCFDB:georgia:applied center,Applied Research Center,Georgia,,,,,,,,no donor
NFCFDB:georgia:temporary stoarage,Temporary stoarage,Georgia,,,,,,,,no donor
NFCFDB:germany:ahaus central storage,Ahaus Central Storage Facility,Germany,,,,,,,,no donor
NFCFDB:germany:advanced fuels gmbh duisburg,Advanced Nuclear Fuels GmbH Duisburg Plant,Germany,,,,,,,,no donor
NFCFDB:germany:ellweiler uranium ore processing,Ellweiler Uranium Ore Processing Plant,Germany,,,,,,,,no donor
NFCFDB:germany:gorleben central storage,Gorleben Central Storage Facility,Germany,,,,,,,,no donor
NFCFDB:germany:urenco germany gmbh,Urenco Germany GmbH,Germany,,,,,,,,no donor
